chain_nr iter_nr ev_id lat lon depth time
3 7140 19720328 49.866562 78.628517 22.2568 70604520.2498
3 7140 19720816 49.877169 78.648792 18.5709 82783019.7295
0 7150 19680929 49.960729 78.441478 18.1692 -39644217.1544
0 7150 19690723 50.065795 79.269479 14.8475 -13986781.8479
0 7150 19710425 49.789534 78.165364 12.1804 41398383.0924
0 7150 19711129 49.829311 78.448458 6.6970 60242581.4206
0 7150 19720328 49.844719 78.520802 0.8084 70604520.3082
0 7150 19720816 49.887377 78.430747 14.0404 82783022.6044
1 7150 19680929 49.712766 78.339192 11.2720 -39644216.9427
1 7150 19690723 50.107229 79.024091 34.5572 -13986777.7979
1 7150 19710425 47.004230 90.005241 9.2240 41398320.1956
1 7150 19711129 49.946851 78.572658 18.3506 60242582.8224
1 7150 19720328 49.830361 78.389404 10.1727 70604522.3058
1 7150 19720816 49.726075 78.143657 16.2809 82783023.6531
2 7150 19680929 49.972590 78.673808 8.7525 -39644221.5333
2 7150 19690723 49.963601 78.783976 5.4287 -13986782.2075
2 7150 19710425 49.960690 78.421728 22.1412 41398381.5833
2 7150 19711129 49.930847 78.915200 6.7587 60242577.5230
2 7150 19720328 49.810704 78.808249 2.4366 70604517.1559
2 7150 19720816 49.775518 78.597346 2.4371 82783017.2265
3 7150 19680929 49.983464 79.089762 9.6480 -39644221.8230
3 7150 19690723 50.074413 78.973220 6.8136 -13986780.8128
3 7150 19710425 35.458364 90.843064 27.4754 41398243.0213
3 7150 19711129 49.893699 78.562529 25.6763 60242582.9004
3 7150 19720328 49.889680 78.627796 4.3538 70604520.0369
3 7150 19720816 49.888635 78.604631 6.9631 82783020.1799
0 7160 19680929 49.960729 78.441478 9.6975 -39644218.6537
0 7160 19690723 50.199813 79.180482 16.0508 -13986780.6044
0 7160 19710425 49.789534 78.165364 12.1804 41398382.6318
0 7160 19711129 49.829311 78.448458 6.6970 60242580.9597
0 7160 19720328 49.844719 78.520802 2.2584 70604520.0212
0 7160 19720816 49.887377 78.430747 14.0404 82783022.1436
1 7160 19680929 49.738224 78.341873 0.3515 -39644218.6973
1 7160 19690723 50.103082 79.476950 32.0870 -13986781.5504
1 7160 19710425 47.083888 89.802581 30.9621 41398324.6596
1 7160 19711129 49.946851 78.572658 18.3506 60242582.7820
1 7160 19720328 49.830361 78.389404 16.0585 70604522.9720
1 7160 19720816 49.726075 78.143657 16.2809 82783023.6003
2 7160 19680929 49.925975 78.569661 6.8575 -39644221.4198
2 7160 19690723 49.924246 78.730984 18.8275 -13986779.8938
2 7160 19710425 49.895278 78.407565 22.7880 41398381.4986
2 7160 19711129 49.933569 78.906852 5.5783 60242577.6304
2 7160 19720328 49.890146 78.693243 3.2690 70604518.2525
2 7160 19720816 49.764241 78.570775 6.8495 82783018.9458
3 7160 19680929 49.995081 79.102806 28.9430 -39644218.6978
3 7160 19690723 50.053358 79.000948 0.0948 -13986781.2855
3 7160 19710425 35.377643 90.819894 29.5775 41398243.2605
3 7160 19711129 49.863041 78.551092 11.6879 60242581.8931
3 7160 19720328 49.900461 78.650972 2.1280 70604520.5020
3 7160 19720816 49.879993 78.617754 8.6542 82783021.0633
0 7170 19680929 49.947666 78.405708 8.1239 -39644217.9883
0 7170 19690723 50.024916 79.030742 7.5928 -13986781.1295
0 7170 19710425 49.789534 78.165364 12.1804 41398383.2277
0 7170 19711129 49.829311 78.448458 6.6970 60242581.5563
0 7170 19720328 49.844719 78.520802 3.6462 70604520.7855
0 7170 19720816 49.887377 78.430747 14.0404 82783022.7398
1 7170 19680929 49.785098 78.638017 18.7405 -39644217.8231
1 7170 19690723 50.038315 79.341538 3.2784 -13986783.3681
1 7170 19710425 47.073190 89.726496 3.4802 41398319.9260
1 7170 19711129 49.946851 78.572658 25.5690 60242584.1636
1 7170 19720328 49.885284 78.469225 28.7324 70604524.2302
1 7170 19720816 49.726075 78.143657 15.3402 82783023.7685
2 7170 19680929 49.929361 78.486352 6.3584 -39644221.2109
2 7170 19690723 50.082423 78.967165 20.7495 -13986780.1666
2 7170 19710425 49.853997 78.337214 3.2518 41398379.4342
2 7170 19711129 49.934463 78.906614 16.8791 60242579.4655
2 7170 19720328 49.862847 78.645651 28.8807 70604521.7282
2 7170 19720816 49.767038 78.577257 8.1062 82783018.7125
3 7170 19680929 49.998297 79.059489 13.3492 -39644221.2141
3 7170 19690723 50.038414 79.025346 0.0948 -13986781.7866
3 7170 19710425 35.414599 90.843138 32.0690 41398243.4603
3 7170 19711129 49.856802 78.549160 26.6683 60242583.0654
3 7170 19720328 49.970473 78.826205 8.9116 70604520.3264
3 7170 19720816 49.878807 78.623720 24.3887 82783022.4193
0 7180 19680929 49.947666 78.405708 0.8629 -39644219.3417
0 7180 19690723 50.139195 79.157550 18.5311 -13986780.4258
0 7180 19710425 49.789534 78.165364 12.1167 41398382.8100
0 7180 19711129 49.829311 78.448458 6.6970 60242581.1467
0 7180 19720328 49.844719 78.520802 0.3165 70604519.9754
0 7180 19720816 49.887377 78.430747 14.0404 82783022.3303
1 7180 19680929 49.625100 78.481087 24.1710 -39644218.6578
1 7180 19690723 49.931241 79.107636 4.6504 -13986785.7023
1 7180 19710425 47.143481 89.539542 18.9994 41398322.0761
1 7180 19711129 49.948966 78.571025 23.9917 60242580.4058
1 7180 19720328 49.837989 78.477156 1.9785 70604517.9256
1 7180 19720816 49.726464 78.143542 23.3217 82783021.4524
2 7180 19680929 49.842528 78.317596 34.1587 -39644216.4029
2 7180 19690723 50.044687 78.948717 8.0924 -13986781.4935
2 7180 19710425 49.880414 78.443342 4.2606 41398378.7802
2 7180 19711129 49.935430 78.913063 9.6918 60242578.5699
2 7180 19720328 49.842371 78.546149 4.9470 70604518.7515
2 7180 19720816 49.765083 78.576375 3.9801 82783018.3975
3 7180 19680929 50.001668 79.062306 5.0900 -39644222.8269
3 7180 19690723 50.025848 78.988078 4.9019 -13986781.5129
3 7180 19710425 35.456585 90.877144 8.6108 41398239.5382
3 7180 19711129 49.869887 78.538020 29.4240 60242583.0207
3 7180 19720328 49.981923 78.804110 13.7377 70604520.6133
3 7180 19720816 49.878973 78.625214 14.9822 82783020.9332
0 7190 19680929 49.947666 78.405708 23.3733 -39644216.4185
0 7190 19690723 50.093796 79.046966 19.4643 -13986779.6800
0 7190 19710425 49.789534 78.165364 12.1167 41398382.9730
0 7190 19711129 49.829311 78.448458 6.6970 60242581.3093
0 7190 19720328 49.844719 78.520802 0.9726 70604520.2169
0 7190 19720816 49.887377 78.430747 14.0404 82783022.4930
1 7190 19680929 49.694735 78.500170 2.3204 -39644220.8187
1 7190 19690723 49.994106 79.033351 25.6280 -13986781.2729
1 7190 19710425 47.416492 89.246352 32.5647 41398326.0981
1 7190 19711129 49.948170 78.571031 21.8292 60242581.5164
1 7190 19720328 49.797136 78.454388 0.5280 70604518.4362
1 7190 19720816 49.726464 78.143542 16.1086 82783021.8154
2 7190 19680929 49.840064 78.307963 24.6490 -39644217.5651
2 7190 19690723 50.016940 78.892837 8.2180 -13986781.6118
2 7190 19710425 49.885657 78.369894 0.4464 41398378.7980
2 7190 19711129 49.936516 78.922372 32.8623 60242581.6243
2 7190 19720328 49.814603 78.580672 4.5831 70604519.1033
2 7190 19720816 49.765394 78.574916 18.2541 82783020.2712
3 7190 19680929 50.038115 79.063763 9.2445 -39644222.8193
3 7190 19690723 50.028156 78.986224 11.5554 -13986781.2139
3 7190 19710425 35.354404 90.815877 31.5509 41398241.9508
3 7190 19711129 49.866350 78.539047 33.9574 60242583.0165
3 7190 19720328 50.043618 78.730193 25.1468 70604521.9361
3 7190 19720816 49.883305 78.620532 24.5104 82783021.6140
0 7200 19680929 49.947666 78.405708 21.1724 -39644217.3566
0 7200 19690723 50.093796 79.046966 3.7430 -13986782.1663
0 7200 19710425 49.789534 78.165364 12.1167 41398382.2776
0 7200 19711129 49.829311 78.448458 6.6970 60242580.6141
0 7200 19720328 49.844719 78.520802 9.3507 70604520.5282
0 7200 19720816 49.887377 78.430747 14.0404 82783021.7978
1 7200 19680929 49.704014 78.588653 11.3843 -39644219.0376
1 7200 19690723 50.000799 79.059494 26.1389 -13986780.8859
1 7200 19710425 47.566803 89.282095 30.6212 41398325.8438
1 7200 19711129 49.947991 78.570215 23.3629 60242582.1507
1 7200 19720328 49.833348 78.510379 13.2930 70604520.5926
1 7200 19720816 49.726596 78.143912 21.5667 82783022.9770
2 7200 19680929 49.856598 78.361252 18.6606 -39644218.9276
2 7200 19690723 49.997069 78.988742 3.1983 -13986782.9304
2 7200 19710425 49.899098 78.279834 30.5093 41398383.0432
2 7200 19711129 49.937003 78.934006 15.2194 60242578.3093
2 7200 19720328 49.914490 78.624454 17.1836 70604519.7163
2 7200 19720816 49.763579 78.577621 19.8965 82783019.9364
3 7200 19680929 50.000762 79.030018 4.3018 -39644221.9607
3 7200 19690723 50.007215 78.948209 7.9983 -13986780.3551
3 7200 19710425 35.630692 90.709083 9.1268 41398242.1713
3 7200 19711129 49.865770 78.549437 28.3654 60242583.7579
3 7200 19720328 50.010219 78.732691 16.3606 70604522.2241
3 7200 19720816 49.885290 78.617677 25.5658 82783022.8080
0 7210 19680929 49.947666 78.405708 5.6065 -39644217.9037
0 7210 19690723 50.249006 79.176260 4.9930 -13986780.5398
0 7210 19710425 49.789534 78.165364 12.1167 41398383.6318
0 7210 19711129 49.829311 78.448458 6.6970 60242581.9683
0 7210 19720328 49.850180 78.328954 7.0678 70604522.9990
0 7210 19720816 49.887377 78.430747 14.0404 82783023.1520
1 7210 19680929 49.712092 78.568677 8.4543 -39644216.5086
1 7210 19690723 49.957444 78.817368 5.6884 -13986778.6721
1 7210 19710425 47.331786 88.892240 16.3206 41398330.2926
1 7210 19711129 49.947991 78.570215 23.3629 60242585.0898
1 7210 19720328 49.833348 78.510379 4.6218 70604522.5592
1 7210 19720816 49.726596 78.143912 21.5667 82783025.9144
2 7210 19680929 49.880065 78.380620 2.3707 -39644221.9335
2 7210 19690723 50.065860 79.076292 23.3896 -13986780.1983
2 7210 19710425 49.899306 78.823268 26.1961 41398380.1815
2 7210 19711129 49.937553 78.932518 9.7203 60242577.4350
2 7210 19720328 49.909138 78.682043 21.8718 70604520.6623
2 7210 19720816 49.762124 78.577858 23.0153 82783020.5646
3 7210 19680929 49.999638 78.984166 22.6075 -39644219.8383
3 7210 19690723 50.016244 78.967426 7.5686 -13986780.8367
3 7210 19710425 35.503762 90.629042 27.4179 41398243.6811
3 7210 19711129 49.874837 78.559532 30.3809 60242583.3006
3 7210 19720328 50.029774 78.728824 28.6027 70604523.3257
3 7210 19720816 49.884474 78.623391 23.9839 82783022.3476
0 7220 19680929 49.947666 78.405708 11.2127 -39644218.1981
0 7220 19690723 50.263820 79.034389 21.2380 -13986778.6039
0 7220 19710425 49.789534 78.165364 12.1167 41398382.6089
0 7220 19711129 49.829311 78.448458 6.6970 60242580.9455
0 7220 19720328 49.769914 78.199185 24.1168 70604524.0972
0 7220 19720816 49.887377 78.430747 14.0404 82783022.1293
1 7220 19680929 49.800432 78.658203 0.2733 -39644220.1662
1 7220 19690723 49.957444 78.817368 22.8209 -13986778.1085
1 7220 19710425 47.255295 88.617506 18.2135 41398329.8388
1 7220 19711129 49.947991 78.570215 23.2204 60242583.7662
1 7220 19720328 49.833348 78.510379 11.9964 70604522.1240
1 7220 19720816 49.726596 78.143912 21.5667 82783024.6106
2 7220 19680929 49.910376 78.381019 4.2244 -39644221.6855
2 7220 19690723 49.999069 79.068507 29.8871 -13986780.4269
2 7220 19710425 49.940420 78.667493 13.1135 41398378.8710
2 7220 19711129 49.939433 78.931981 30.3517 60242580.4982
2 7220 19720328 49.875619 78.667352 27.6267 70604520.9123
2 7220 19720816 49.764913 78.574094 32.8275 82783021.9597
3 7220 19680929 49.999746 78.986289 11.4251 -39644221.3920
3 7220 19690723 50.026992 78.972060 3.5806 -13986781.5231
3 7220 19710425 35.588632 90.658067 30.7750 41398244.2666
3 7220 19711129 49.866594 78.567867 32.9030 60242583.4238
3 7220 19720328 50.038368 78.730003 30.1963 70604523.3007
3 7220 19720816 49.886312 78.617476 24.2751 82783022.1252
0 7230 19680929 49.947666 78.405708 10.1213 -39644217.3937
0 7230 19690723 50.263820 79.034389 21.7866 -13986777.5984
0 7230 19710425 49.789534 78.165364 12.1167 41398383.5555
0 7230 19711129 49.833210 78.452671 6.6970 60242581.8931
0 7230 19720328 49.881663 78.249314 28.4964 70604526.0030
0 7230 19720816 49.887377 78.430747 14.0404 82783023.0761
1 7230 19680929 49.771382 78.432009 5.3184 -39644217.9760
1 7230 19690723 49.997111 78.864325 7.1043 -13986779.5083
1 7230 19710425 47.201115 88.238700 11.8515 41398331.6049
1 7230 19711129 49.948706 78.571531 23.2204 60242584.1051
1 7230 19720328 49.815768 78.360044 30.7723 70604525.3140
1 7230 19720816 49.726596 78.143912 21.5667 82783024.9633
2 7230 19680929 49.876165 78.478972 23.1341 -39644218.2975
2 7230 19690723 50.020916 78.934639 28.2396 -13986779.0604
2 7230 19710425 49.890173 78.768170 11.7130 41398378.4581
2 7230 19711129 49.946220 78.943720 19.6537 60242579.4629
2 7230 19720328 49.896640 78.586364 25.5719 70604521.5523
2 7230 19720816 49.763190 78.575389 12.9708 82783019.4384
3 7230 19680929 49.999746 78.986289 9.3061 -39644221.3972
3 7230 19690723 50.026992 78.972060 3.5806 -13986781.2974
3 7230 19710425 35.588632 90.658067 27.4757 41398243.9941
3 7230 19711129 49.861897 78.564490 30.4850 60242583.3998
3 7230 19720328 49.981865 78.757341 25.1479 70604522.3687
3 7230 19720816 49.886395 78.616376 21.5167 82783022.0675
0 7240 19680929 49.947666 78.405708 2.5470 -39644218.5501
0 7240 19690723 50.103391 78.948380 28.9389 -13986777.5392
0 7240 19710425 49.789534 78.165364 12.1893 41398383.3858
0 7240 19711129 49.833210 78.452671 6.6970 60242581.7196
0 7240 19720328 49.911192 78.258693 28.9980 70604526.0510
0 7240 19720816 49.887377 78.430747 14.0404 82783022.9024
1 7240 19680929 49.771382 78.432009 5.0713 -39644218.3253
1 7240 19690723 49.997111 78.864325 24.8559 -13986777.9094
1 7240 19710425 47.396138 88.131506 9.2862 41398330.3534
1 7240 19711129 49.948706 78.571531 23.2204 60242583.7899
1 7240 19720328 49.815768 78.360044 0.2765 70604521.6809
1 7240 19720816 49.726596 78.143912 21.5667 82783024.6453
2 7240 19680929 49.883012 78.467903 24.3139 -39644220.7203
2 7240 19690723 50.066320 79.102798 13.1682 -13986784.7280
2 7240 19710425 49.934446 78.698041 7.8833 41398376.0406
2 7240 19711129 49.946220 78.943720 24.9653 60242577.6324
2 7240 19720328 49.863274 78.797853 29.9699 70604518.9872
2 7240 19720816 49.763130 78.576870 26.6139 82783018.9385
3 7240 19680929 49.996237 78.999637 22.0636 -39644220.8813
3 7240 19690723 50.026992 78.972060 2.8619 -13986782.3880
3 7240 19710425 35.540578 90.757428 28.8879 41398242.8079
3 7240 19711129 49.859987 78.561946 30.7884 60242582.4218
3 7240 19720328 49.975133 78.750025 20.8607 70604520.9593
3 7240 19720816 49.886954 78.614601 21.5167 82783021.0783
0 7250 19680929 49.944977 78.331322 1.9377 -39644218.8527
0 7250 19690723 50.218820 78.984499 13.1625 -13986779.1245
0 7250 19710425 49.789534 78.165364 12.1893 41398382.8666
0 7250 19711129 49.833210 78.452671 6.6970 60242581.1935
0 7250 19720328 49.807958 78.195314 8.7842 70604523.0307
0 7250 19720816 49.887377 78.430747 14.0404 82783022.3760
1 7250 19680929 49.809651 78.232037 9.4587 -39644218.4713
1 7250 19690723 49.997111 78.864325 34.1948 -13986778.0288
1 7250 19710425 47.530376 87.983466 15.5953 41398330.5112
1 7250 19711129 49.948706 78.571531 23.1316 60242582.7421
1 7250 19720328 49.822977 78.409273 17.5928 70604522.3741
1 7250 19720816 49.726596 78.143912 21.5667 82783023.6079
2 7250 19680929 49.938522 78.312764 13.8056 -39644219.7900
2 7250 19690723 50.098272 78.969230 18.4347 -13986780.8617
2 7250 19710425 49.934443 78.457869 16.4185 41398380.8205
2 7250 19711129 49.961636 78.937338 19.4884 60242579.1824
2 7250 19720328 49.841220 78.807753 21.8842 70604519.8106
2 7250 19720816 49.764073 78.575733 19.5533 82783019.9545
3 7250 19680929 49.995195 79.023915 25.6883 -39644219.5096
3 7250 19690723 50.026992 78.972060 3.3880 -13986781.3156
3 7250 19710425 35.617398 90.606702 21.0106 41398243.5015
3 7250 19711129 49.860130 78.567447 29.2686 60242583.2341
3 7250 19720328 49.982057 78.755541 21.8960 70604522.0734
3 7250 19720816 49.890484 78.610063 24.0184 82783022.3730
0 7260 19680929 49.905895 78.368543 0.0868 -39644218.1306
0 7260 19690723 50.220765 79.181973 30.4414 -13986778.1536
0 7260 19710425 49.789534 78.165364 12.1893 41398383.5406
0 7260 19711129 49.833210 78.452671 6.6970 60242581.8682
0 7260 19720328 49.874469 78.284817 0.0127 70604522.5484
0 7260 19720816 49.887377 78.430747 14.0404 82783023.0515
1 7260 19680929 49.809651 78.232037 3.1441 -39644219.7508
1 7260 19690723 49.997111 78.864325 11.3450 -13986780.8173
1 7260 19710425 47.684943 88.024518 30.5818 41398333.2850
1 7260 19711129 49.948437 78.571218 23.1316 60242582.2817
1 7260 19720328 49.829041 78.535636 0.7329 70604519.0883
1 7260 19720816 49.726596 78.143912 21.5667 82783023.1455
2 7260 19680929 49.982430 78.434757 27.7089 -39644217.8194
2 7260 19690723 49.970761 78.915251 19.9491 -13986780.4242
2 7260 19710425 49.984087 78.440823 32.1551 41398383.0022
2 7260 19711129 49.961636 78.937338 32.2645 60242581.2833
2 7260 19720328 49.918764 78.852693 4.5346 70604517.6989
2 7260 19720816 49.764984 78.576054 23.1615 82783020.6866
3 7260 19680929 49.995195 79.023915 16.3030 -39644221.3926
3 7260 19690723 50.026992 78.972060 2.0837 -13986782.3338
3 7260 19710425 35.600529 90.557937 3.4895 41398240.2293
3 7260 19711129 49.861108 78.568690 33.6541 60242582.8043
3 7260 19720328 49.982057 78.755541 23.0646 70604521.3281
3 7260 19720816 49.890916 78.610396 23.5007 82783021.4766
0 7270 19680929 49.900751 78.533656 9.5511 -39644218.0120
0 7270 19690723 50.220765 79.181973 24.9731 -13986779.2453
0 7270 19710425 49.789534 78.165364 12.1893 41398382.9840
0 7270 19711129 49.830978 78.450217 6.6970 60242581.3121
0 7270 19720328 49.779322 78.292379 5.4886 70604521.8529
0 7270 19720816 49.887377 78.430747 14.0404 82783022.4950
1 7270 19680929 49.735876 78.367166 24.4186 -39644215.1255
1 7270 19690723 50.110211 79.086041 17.9692 -13986779.1527
1 7270 19710425 47.412324 88.057401 32.5608 41398334.6804
1 7270 19711129 49.948437 78.571218 23.1316 60242584.0255
1 7270 19720328 49.835651 78.543298 30.2113 70604524.0416
1 7270 19720816 49.726596 78.143912 21.5667 82783024.8948
2 7270 19680929 49.988221 78.414103 13.2165 -39644218.9345
2 7270 19690723 49.917827 78.931639 22.6759 -13986779.3535
2 7270 19710425 50.010964 78.500559 6.2423 41398379.6330
2 7270 19711129 49.961636 78.937338 32.2301 60242582.2348
2 7270 19720328 49.888826 78.900368 27.8477 70604520.7421
2 7270 19720816 49.765099 78.575365 21.8407 82783021.4724
3 7270 19680929 49.995195 79.023915 23.3479 -39644220.0492
3 7270 19690723 50.026992 78.972060 0.0226 -13986782.0392
3 7270 19710425 35.613209 90.761767 27.9410 41398243.3341
3 7270 19711129 49.861176 78.568941 23.7481 60242582.3797
3 7270 19720328 49.982057 78.755541 24.2214 70604521.9862
3 7270 19720816 49.892080 78.611847 19.7461 82783021.6447
0 7280 19680929 49.900751 78.533656 20.1557 -39644217.2609
0 7280 19690723 50.220765 79.181973 12.0674 -13986781.1023
0 7280 19710425 49.789534 78.165364 12.1893 41398382.4602
0 7280 19711129 49.830978 78.450217 6.6970 60242580.7882
0 7280 19720328 49.779322 78.292379 12.8195 70604522.2093
0 7280 19720816 49.887377 78.430747 14.0404 82783021.9714
1 7280 19680929 49.735876 78.367166 24.5253 -39644216.7575
1 7280 19690723 50.110211 79.086041 31.4332 -13986779.4748
1 7280 19710425 47.456692 87.907383 7.5944 41398330.2792
1 7280 19711129 49.948437 78.571218 23.1316 60242582.3822
1 7280 19720328 49.835651 78.543298 11.8947 70604520.5296
1 7280 19720816 49.726596 78.143912 21.5667 82783023.2468
2 7280 19680929 49.919715 78.277505 12.6564 -39644218.8131
2 7280 19690723 50.008333 79.191092 13.3565 -13986782.2722
2 7280 19710425 49.920237 78.448770 12.4718 41398380.2176
2 7280 19711129 49.960585 78.937382 19.8632 60242580.2597
2 7280 19720328 49.855078 78.850752 31.3958 70604521.2518
2 7280 19720816 49.765099 78.575365 23.6600 82783021.5631
3 7280 19680929 49.995195 79.023915 19.1894 -39644219.3847
3 7280 19690723 50.026992 78.972060 1.2514 -13986780.8239
3 7280 19710425 35.791875 90.680930 21.5859 41398245.0417
3 7280 19711129 49.861176 78.568941 25.0432 60242583.5727
3 7280 19720328 49.971182 78.744120 5.3847 70604520.9940
3 7280 19720816 49.892080 78.611847 18.3585 82783022.5768
0 7290 19680929 49.900751 78.533656 5.7769 -39644217.7549
0 7290 19690723 50.219068 79.353953 26.0738 -13986779.6750
0 7290 19710425 49.789534 78.165364 12.1893 41398383.7299
0 7290 19711129 49.830978 78.450217 6.6970 60242582.0580
0 7290 19720328 49.779322 78.292379 10.0619 70604523.1474
0 7290 19720816 49.887377 78.430747 14.0404 82783023.2410
1 7290 19680929 49.743902 78.268961 23.8367 -39644216.2719
1 7290 19690723 50.110211 79.086041 30.0365 -13986779.3281
1 7290 19710425 47.743063 87.525003 16.4479 41398333.6331
1 7290 19711129 49.948437 78.571218 23.1316 60242582.6653
1 7290 19720328 49.909831 78.702506 20.6993 70604521.1709
1 7290 19720816 49.726596 78.143912 21.5667 82783023.5311
2 7290 19680929 49.881318 78.209048 6.9341 -39644219.9918
2 7290 19690723 49.924059 79.219567 32.9618 -13986780.4323
2 7290 19710425 49.960844 78.338509 28.6283 41398382.7574
2 7290 19711129 49.948144 78.948086 10.9193 60242578.2181
2 7290 19720328 49.884403 78.828593 21.4030 70604520.1518
2 7290 19720816 49.765026 78.575210 12.4294 82783019.5914
3 7290 19680929 50.032932 79.040403 1.9548 -39644221.5640
3 7290 19690723 50.026992 78.972060 2.0960 -13986780.2781
3 7290 19710425 35.646492 90.493887 3.9577 41398243.2652
3 7290 19711129 49.858999 78.569014 22.1414 60242583.7140
3 7290 19720328 49.971182 78.744120 6.4349 70604521.5644
3 7290 19720816 49.892080 78.611847 17.5423 82783022.9405
0 7300 19680929 49.900751 78.533656 12.8702 -39644216.5090
0 7300 19690723 50.324223 79.296100 18.0323 -13986779.0114
0 7300 19710425 49.789534 78.165364 12.1893 41398384.0560
0 7300 19711129 49.830978 78.450217 6.6970 60242582.3843
0 7300 19720328 49.779322 78.292379 14.4750 70604524.0046
0 7300 19720816 49.887377 78.430747 14.0404 82783023.5675
1 7300 19680929 49.743902 78.268961 34.7098 -39644215.9778
1 7300 19690723 50.052731 78.756643 31.5066 -13986778.0735
1 7300 19710425 47.707378 87.401504 29.6796 41398335.3602
1 7300 19711129 49.948437 78.571218 23.1316 60242581.7662
1 7300 19720328 49.881129 78.615894 6.8037 70604519.1318
1 7300 19720816 49.726596 78.143912 21.5667 82783022.6310
2 7300 19680929 49.816591 78.161385 26.5279 -39644217.0322
2 7300 19690723 49.966260 79.037011 1.0850 -13986783.3374
2 7300 19710425 49.886547 78.433671 19.8918 41398380.9655
2 7300 19711129 49.949502 78.949187 21.8969 60242579.2911
2 7300 19720328 49.903744 78.829988 30.0379 70604520.8505
2 7300 19720816 49.765334 78.575336 28.6859 82783021.3753
3 7300 19680929 50.032932 79.040403 16.4136 -39644221.4845
3 7300 19690723 50.026992 78.972060 7.6620 -13986781.3884
3 7300 19710425 35.684522 90.448750 24.4213 41398244.4775
3 7300 19711129 49.858999 78.569014 32.9558 60242582.9978
3 7300 19720328 49.971182 78.744120 18.8820 70604521.1951
3 7300 19720816 49.892080 78.611847 17.5423 82783021.1618
0 7310 19680929 49.900751 78.533656 17.1040 -39644216.3452
0 7310 19690723 50.206672 79.560152 5.2786 -13986783.5577
0 7310 19710425 49.789534 78.165364 12.1893 41398383.7114
0 7310 19711129 49.830978 78.450217 6.6970 60242582.0391
0 7310 19720328 49.807636 78.326505 15.5883 70604523.7635
0 7310 19720816 49.887377 78.430747 14.0404 82783023.2222
1 7310 19680929 49.743902 78.268961 23.7808 -39644216.0516
1 7310 19690723 50.134841 78.854143 27.2760 -13986777.4823
1 7310 19710425 47.687331 87.705741 32.0314 41398336.4124
1 7310 19711129 49.948437 78.571218 23.1316 60242582.8924
1 7310 19720328 49.881129 78.615894 5.6822 70604520.1237
1 7310 19720816 49.726596 78.143912 21.5667 82783023.7580
2 7310 19680929 49.812969 78.236145 22.6367 -39644216.5390
2 7310 19690723 49.994269 78.943166 6.7694 -13986781.5625
2 7310 19710425 49.861086 78.526285 4.5521 41398379.7814
2 7310 19711129 49.949502 78.949187 13.1641 60242580.4827
2 7310 19720328 49.916878 78.794543 6.3015 70604518.6427
2 7310 19720816 49.765063 78.575322 1.1706 82783019.3234
3 7310 19680929 50.032932 79.040403 0.3183 -39644223.5363
3 7310 19690723 50.026992 78.972060 2.0462 -13986782.0420
3 7310 19710425 35.864532 90.250086 17.5829 41398244.6213
3 7310 19711129 49.858119 78.570035 30.6228 60242582.7765
3 7310 19720328 49.969365 78.818510 19.0257 70604520.6804
3 7310 19720816 49.892080 78.611847 17.5423 82783021.1833
0 7320 19680929 49.900751 78.533656 11.3567 -39644218.2622
0 7320 19690723 50.206672 79.560152 13.8517 -13986783.7333
0 7320 19710425 49.789534 78.165364 12.1893 41398382.5000
0 7320 19711129 49.830978 78.450217 6.6970 60242580.8263
0 7320 19720328 49.807636 78.326505 14.4313 70604522.4265
0 7320 19720816 49.887377 78.430747 14.0404 82783022.0098
1 7320 19680929 49.796846 78.281506 6.2927 -39644219.5112
1 7320 19690723 49.971473 78.625471 25.4263 -13986777.9329
1 7320 19710425 47.687640 87.603726 34.0618 41398335.0943
1 7320 19711129 49.948437 78.571218 23.1316 60242582.1539
1 7320 19720328 49.881129 78.615894 16.2891 70604520.6314
1 7320 19720816 49.726596 78.143912 21.5667 82783023.0192
2 7320 19680929 49.859141 78.388752 28.9554 -39644216.0778
2 7320 19690723 49.929635 78.954670 7.5448 -13986781.0885
2 7320 19710425 49.979062 78.699546 4.3001 41398379.2595
2 7320 19711129 49.949466 78.951111 19.8430 60242580.3222
2 7320 19720328 49.881078 78.921362 31.8017 70604521.9918
2 7320 19720816 49.765086 78.574696 25.6621 82783022.2744
3 7320 19680929 50.032932 79.040403 4.1362 -39644222.8597
3 7320 19690723 50.026992 78.972060 0.7362 -13986782.0213
3 7320 19710425 35.808850 90.314116 14.5845 41398244.2653
3 7320 19711129 49.857307 78.569152 24.4590 60242582.3456
3 7320 19720328 49.969365 78.818510 9.1283 70604519.7548
3 7320 19720816 49.892080 78.611847 17.5423 82783021.3618
0 7330 19680929 49.939268 78.464714 3.2905 -39644219.0956
0 7330 19690723 50.018354 79.575932 1.6941 -13986786.2053
0 7330 19710425 49.789534 78.165364 12.1893 41398382.8755
0 7330 19711129 49.830978 78.450217 6.6970 60242581.2029
0 7330 19720328 49.754817 78.233469 11.0825 70604522.6324
0 7330 19720816 49.887377 78.430747 14.0404 82783022.3862
1 7330 19680929 49.796846 78.281506 6.2135 -39644218.1308
1 7330 19690723 49.971473 78.625471 19.5622 -13986777.1177
1 7330 19710425 47.744156 87.623386 18.0936 41398335.3635
1 7330 19711129 49.948437 78.571218 23.1316 60242583.5451
1 7330 19720328 49.890580 78.570077 11.2745 70604521.8502
1 7330 19720816 49.726596 78.143912 21.5667 82783024.4098
